"Region","Clinic Name","Phone","Address"
"인천광역시", "두리산부인과두리내과의원", "032-545-7030", "인천광역시 계양구 계양대로 83, 2층 (작전동)"
"인천광역시", "한가람메디즈의원", "032-721-7512", "인천광역시 계양구 새벌로 112, 마스터즈 2층 206~209호 (효성동)"
"인천광역시", "닥터봉정민내과의원", "032-719-7797", "인천광역시 계양구 장제로 714, 세종팰리스 2~3층 204호 205호, 301호 (작전동)"
"인천광역시", "성모가정의학과의원", "032-511-9940", "인천광역시 계양구 황어로 120, (장기동)"
"인천광역시", "바로나은정형외과의원", "442-8575", "인천광역시 남동구 논고개로 73, 5층 전체호 (논현동, 라움타워)"
"인천광역시", "주손척척의원", "032-464-6979", "인천광역시 남동구 논현역로 4, 이지프라자 2층 일부호, 5층 일부호 (논현동)"
"인천광역시", "연세나오미의원", "423-9100", "인천광역시 남동구 백범로 338-1, 지하1,지상1~5층 전체호 (간석동)"
"인천광역시", "장수찬신경외과의원", "032-424-3114", "인천광역시 남동구 성말로13번길 15, 302호,308호 (구월동, 메인프라자)"
"인천광역시", "기분좋은신경과의원", "032-816-7575", "인천광역시 남동구 인하로 501, 202호 (구월동)"
"인천광역시", "예촌연합의원", "462-8275", "인천광역시 남동구 인하로 608, 5층 (구월동, 구월메디컬프라자)"
"인천광역시", "논현신경과의원", "438-8275", "인천광역시 남동구 청능대로 581, 401호 (논현동, 광성프라자)"
"인천광역시", "연세소래메디칼의원", "437-7585", "인천광역시 남동구 포구로 75, 2,3,4층 (논현동, 송원빌딩)"
"인천광역시", "현대성모의원", "032-863-7700", "인천광역시 미추홀구 매소홀로 442, (학익동)"
"인천광역시", "인천평화의료복지사회적협동조합평화의원", "032-524-6911", "인천광역시 부평구 경인로1104번길 15, 1층 (일신동)"
"인천광역시", "우리가정의학과의원", "032-529-8275", "인천광역시 부평구 마장로 387, 청원빌딩 2층 (산곡동)"
"인천광역시", "신현대의원", "032-528-7427", "인천광역시 부평구 마장로 86, 2층 (십정동)"
"인천광역시", "조경준의원", "032-513-4546", "인천광역시 부평구 시장로 55-1, 2층 1호 (부평동)"
"인천광역시", "산곡정형외과의원", "032-267-5600", "인천광역시 부평구 원적로 290, 2층 (산곡동, 산곡메디칼센타)"
"인천광역시", "안용진내과의원", "032-562-1430", "인천광역시 서구 완정로 187, 2,5,6층 (왕길동)"
"인천광역시", "아스클레페이온 의원", "", "인천광역시 서구 청라한내로72번길 7-25, 리버사이드크루즈몰 801호 (청라동)"
"인천광역시", "연세정형외과의원", "032-834-7000", "인천광역시 연수구 비류대로 194, (옥련동)"
"인천광역시", "이상영가정의학과의원", "032-819-3636", "인천광역시 연수구 비류대로 437, 2층 (연수동, 청보빌딩)"
"인천광역시", "서울정형외과의원", "032-821-7600", "인천광역시 연수구 비류대로433번길 3, (연수동)"
"인천광역시", "삼성스마일의원", "032-833-4976", "인천광역시 연수구 앵고개로104번길 4, 준빌딩 4층 402호 (동춘동)"
"인천광역시", "현대성모의원", "032-816-1367", "인천광역시 연수구 함박뫼로 28, (청학동)"
"세종특별자치시", "소리숨이비인후과의원", "044-868-1177", "세종특별자치시 나성로 96, 더센트럴 421호 (나성동)"
"세종특별자치시", "세종다사랑가정의학과의원", "044-863-7523", "세종특별자치시 도움3로 105-7, 401호 (종촌동, 메디케어)"
"세종특별자치시", "제일연합내과의원", "044-715-5501", "세종특별자치시 새롬중앙로 62-15, 401호,402(일부)호 (새롬동, 해피라움W)"
"세종특별자치시", "전의의원", "044-863-2828", "세종특별자치시 전의면 읍내길 13, 13"
"세종특별자치시", "다솜가정의학과의원", "044-865-0075", "세종특별자치시 조치원읍 도원1로 16, (푸르지오 상가 208. 209호)"
"세종특별자치시", "장동석내과의원", "044-868-8841", "세종특별자치시 조치원읍 새내로 122, 메가박스 3층 306,307,308,309,310,311,312호"
"세종특별자치시", "문내과의원", "044-867-6551", "세종특별자치시 조치원읍 조치원로 22, 22"
"경상남도", "노의원", "055-322-0550", "경상남도 김해시 가락로 13, (부원동)"
"경상남도", "장연합의원", "055-334-5295", "경상남도 김해시 가락로 39, 2층 (부원동)"
"경상남도", "평선의료소비자생활협동조합 김해사랑의원", "055-325-3238", "경상남도 김해시 가락로29번길 4, (부원동)"
"경상남도", "우리신경외과의원", "055-332-0076", "경상남도 김해시 구산로 31, 1,2층 (구산동, 성일빌딩)"
"경상남도", "신가정의학과의원", "055-334-0522", "경상남도 김해시 금관대로1193번길 12, (외동)"
"경상남도", "으뜸내과의원", "055-724-0511", "경상남도 김해시 삼계중앙로 36, 4,5층 (삼계동)"
"경상남도", "문지윤내과의원", "055-723-3155", "경상남도 김해시 삼계중앙로 40, 2~4층 (삼계동)"
"경상남도", "보강연합의원", "055-331-8288", "경상남도 김해시 월산로 111-43, (부곡동, 드림피아상가)"
"경상남도", "김민성내과의원", "055-313-1088", "경상남도 김해시 장유로 262, 3층 (부곡동, 삼봉빌딩)"
"경상남도", "삼성의원", "055-342-0005", "경상남도 김해시 진영읍 진영로 186, 1층"
"경상남도", "송광호의원", "055-351-0367", "경상남도 밀양시 삼랑진읍 천태로 13-1, 1층"
"경상남도", "신등하나의원", "055-974-0417", "경상남도 산청군 신등면 신차로 509, (신등면)"
"경상남도", "연세 빛 가정의학과 의원", "055-382-7119", "경상남도 양산시 물금읍 증산역로 152, 401, 501호"
"경상남도", "웅상이내과의원", "055-384-6575", "경상남도 양산시 소주회야1길 13, 남양상가 203,204,205호 (소주동)"
"경상남도", "대곡중앙의원", "055-743-8876", "경상남도 진주시 대곡면 진의로 1075, (대곡면)"
"경상남도", "조은세상의원", "055-275-7300", "경상남도 창원시 성산구 대암로 272, (대방동, 대방2차덕산타운)"
"경상남도", "봉의원", "055-288-0181", "경상남도 창원시 의창구 창이대로 201, (봉곡동)"
"경상남도", "조준형내과의원", "055-546-1588", "경상남도 창원시 진해구 진해대로776번길 28, 진해농협종합회관(하나로마트) B동 201호 (석동)"
"경상남도", "성모의원", "055-644-7722", "경상남도 통영시 새터길 15, (도천동)"
"경상북도", "곰돌이연합소아청소년과의원", "053-818-7755", "경상북도 경산시 경안로 202, 3층 (중방동)"
"경상북도", "사과나무소아청소년과의원", "053-854-7575", "경상북도 경산시 압량읍 압독3로 15, 303호"
"경상북도", "소망의원", "053-856-7580", "경상북도 경산시 진량읍 황제1길 86-31, 202호 (아파트상가)"
"경상북도", "경주숲속생명의원", "054-753-7888", "경상북도 경주시 산내면 수의길 78, (경주숲속휴양의원)"
"경상북도", "안강아산내과의원", "054-761-0675", "경상북도 경주시 안강읍 구부랑길 67-3, a동 2층 201/202호 (한신상가)"
"경상북도", "준이비인후과의원", "054-763-1140", "경상북도 경주시 안강읍 안강시장길 15, 2, 3층"
"경상북도", "용인내과의원", "054-775-1075", "경상북도 경주시 원화로 257, (황오동)"
"경상북도", "스마일의원", "070-7576-0222", "경상북도 경주시 현곡면 용담로 181, 3층 301호"
"경상북도", "조은의원", "054-456-5588", "경상북도 구미시 문장로 74-1, (도량동)"
"경상북도", "황가정의학과의원", "054-454-0122", "경상북도 구미시 형곡중앙로 34, (형곡동)"
"경상북도", "굿모닝연합신경과통증의학과의원", "054-842-7582", "경상북도 안동시 경동로 559, 1층 (당북동)"
"경상북도", "안동제통마취통증의학과의원", "054-855-5052", "경상북도 안동시 경동로 649, (남문동)"
"경상북도", "용상황금연합의원", "054-822-7500", "경상북도 안동시 경동로 847, 1층 (용상동)"
"경상북도", "안동제일안과의원", "054-855-7582", "경상북도 안동시 대안로 107, 2층 (대석동)"
"경상북도", "김대영비뇨기과의원", "054-859-3595", "경상북도 안동시 퇴계로 81, 2층 (목성동)"
"경상북도", "강구성모의원", "054-733-9345", "경상북도 영덕군 강구면 강구대게2길 11-1, (강구면)"
"경상북도", "영덕파티마마취통증의학과의원", "054-734-6575", "경상북도 영덕군 영덕읍 덕곡길 91, (영덕읍)"
"경상북도", "제일의원", "054-652-2989", "경상북도 예천군 예천읍 효자로 106, (예천읍)"
"경상북도", "제일외과의원", "054-832-7585", "경상북도 의성군 금성면 탑리길 15, 1층"
"경상북도", "서울마취통증의학과의원", "054-861-5952", "경상북도 의성군 다인면 다인장길 9-1, (다인면)"
"경상북도", "동명의원", "054-976-7585", "경상북도 칠곡군 동명면 금암중앙길 48, (동명면)"
"경상북도", "영남외과의원", "054-975-2567", "경상북도 칠곡군 약목면 약목로5길 3, (약목면)"
"경상북도", "황수경유외과의원", "054-252-4655", "경상북도 포항시 남구 희망대로 797, (대도동)"
"경상북도", "기계의원", "054-246-6867", "경상북도 포항시 북구 기계면 기계로 48, (기계면)"
"경상북도", "포항베리굿의원", "054-275-9105", "경상북도 포항시 북구 중흥로 297, 2층 (죽도동)"
"경상북도", "꿈의의원", "054-248-2473", "경상북도 포항시 북구 창흥로 13, 2층 (창포동)"
"전라남도", "연세의원", "061-799-3800", "전라남도 광양시 백운로 1638-11, 1층 (금호동)"
"전라남도", "공산의원", "061-335-7475", "전라남도 나주시 공산면 공산로 102, (공산면)"
"전라남도", "한국흉부외과의원", "061-334-7688", "전라남도 나주시 공산면 공산로 124-9, (공산면)"
"전라남도", "봉황가정의학과의원", "061-331-1160", "전라남도 나주시 봉황면 봉황로 759, (봉황면)"
"전라남도", "새신성의원", "061-337-7524", "전라남도 나주시 봉황면 봉황로 767, (봉황면)"
"전라남도", "이준외과의원", "061-333-3330", "전라남도 나주시 영산3길 32-16, (영산동)"
"전라남도", "우림신경외과의원", "061-272-3737", "전라남도 목포시 영산로 333, (용당동)"
"전라남도", "김태우신경과의원", "061-279-5500", "전라남도 목포시 영산로 515, 2층 (상동)"
"전라남도", "무안연합의원", "061-453-9944", "전라남도 무안군 무안읍 동문안길 56-1, (무안읍)"
"전라남도", "남악온누리내과의원", "061-281-3651", "전라남도 무안군 삼향읍 후광대로 242, 2, 3층 (전남개발빌딩)"
"전라남도", "현대의원", "061-857-6200", "전라남도 보성군 벌교읍 채동선로 215-1, (벌교읍)"
"전라남도", "순천동강의원", "061-754-8275", "전라남도 순천시 고지1길 4, 2층 (가곡동)"
"전라남도", "위앤장서내과의원", "061-724-4600", "전라남도 순천시 대석길 31, 2,3,4층 (연향동)"
"전라남도", "열린의원", "061-721-7535", "전라남도 순천시 비봉2길 7, (조례동)"
"전라남도", "하나비뇨기과의원", "061-722-8575", "전라남도 순천시 순광로 14, 드림내과 5층 (조례동)"
"전라남도", "명성의원", "061-754-6294", "전라남도 순천시 승주읍 승주로 706, (승주읍)"
"전라남도", "누가의원", "061-725-1535", "전라남도 순천시 연향1로 55, (연향동)"
"전라남도", "샘연합의원", "061-744-7707", "전라남도 순천시 팔마로 48, (인제동)"
"전라남도", "다정의원", "061-725-7988", "전라남도 순천시 해룡면 장선배기길 284, 청솔아파트1치동 206호"
"전라남도", "서울의원", "061-275-7650", "전라남도 신안군 지도읍 봉리길 16-3, (지도읍)"
"전라남도", "복음내과의원", "061-351-0124", "전라남도 영광군 영광읍 옥당로 155, (영광읍)"
"전라남도", "독천한국의원", "061-471-7576", "전라남도 영암군 미암면 영산로 11, (미암면)"
"전라남도", "시종김의원", "061-473-6655", "전라남도 영암군 시종면 쌍구길 21-1, (시종면)"
"전라남도", "참사랑의원", "061-473-2220", "전라남도 영암군 영암읍 남문로 63, (영암읍)"
"전라남도", "고금의원", "061-552-2075", "전라남도 완도군 고금면 고금동로 11, 1층"
"전라남도", "하나 연합의원", "061-552-2466", "전라남도 완도군 고금면 고금동로 30, (고금면)"
"전라남도", "금일한국의원", "061-552-7582", "전라남도 완도군 금일읍 금일로 361-1, (금일읍)"
"전라남도", "대덕미래의원", "061-867-9950", "전라남도 장흥군 대덕읍 대대로 930, (대덕읍)"
"전라남도", "기독의원", "061-323-2671", "전라남도 함평군 손불면 손불중앙길 88, (손불면)"
"전라남도", "해남기독의원", "061-533-9797", "전라남도 해남군 해남읍 해남로 8, 8"
"전라남도", "화산한국의원", "061-533-7554", "전라남도 해남군 화산면 송평로 3, (화산면)"
"전라남도", "효자의원", "061-535-0572", "전라남도 해남군 황산면 시등로 119, (황산면)"
"전라북도", "조갑호의원", "063-561-3270", "전라북도 고창군 고창읍 동리로 46, (고창읍)"
"전라북도", "강신녕가정의학과의원", "063-561-2361", "전라북도 고창군 고창읍 중앙로 206, 2층"
"전라북도", "대산연합의원", "063-563-5639", "전라북도 고창군 대산면 대성로 227, 227"
"전라북도", "제일가정의학과의원", "063-561-3302", "전라북도 고창군 대산면 대성로 238, (대산면)"
"전라북도", "건강의원", "063-563-6500", "전라북도 고창군 무장면 무장읍성길 4-3, (무장면)"
"전라북도", "서울가정의원", "063-564-6269", "전라북도 고창군 흥덕면 문화1길 5, 5"
"전라북도", "은혜의원", "063-465-9388", "전라북도 군산시 공단대로 394, 으뜸정형외과 2층 (나운동)"
"전라북도", "현대가정의학과의원", "063-442-2299", "전라북도 군산시 공항로 79, 201, 202호 (소룡동)"
"전라북도", "늘편한우리의원", "063-462-8275", "전라북도 군산시 공항로 86, 106호 (소룡동)"
"전라북도", "성가의원", "063-442-0833", "전라북도 군산시 백릉로 43, (경암동)"
"전라북도", "원탑의원", "063-443-3399", "전라북도 군산시 신영1길 5, 세라젬의료기 2층 (평화동)"
"전라북도", "비타민금구의원", "063-548-7525", "전라북도 김제시 금구면 봉두로 91, (금구면)"
"전라북도", "원평연합의원", "063-544-1355", "전라북도 김제시 금산면 원평6길 8, (금산면)"
"전라북도", "우리정형외과의원", "063-545-7000", "전라북도 김제시 동서로 246, (요촌동)"
"전라북도", "윤의원", "063-547-9900", "전라북도 김제시 두월2길 6, (신풍동)"
"전라북도", "한양의원", "063-545-0010", "전라북도 김제시 만경읍 만경로 817, (만경읍)"
"전라북도", "김제속편한내과의원", "063-545-3769", "전라북도 김제시 서낭당길 16, (요촌동)"
"전라북도", "남원내과의원", "633-7975", "전라북도 남원시 남문로 393, (왕정동)"
"전라북도", "우리가정의학과 의원", "633-9696", "전라북도 남원시 남문로 438-1, (금동)"
"전라북도", "미래연합의원", "063-636-7500", "전라북도 남원시 시청로 3, (죽항동.남원한방병원) (죽항동)"
"전라북도", "중앙가정의학과의원", "063-625-8977", "전라북도 남원시 용성로 79, (동충동)"
"전라북도", "성모의원", "063-626-2338", "전라북도 남원시 의총로 53, (금동)"
"전라북도", "무주한양내과의원", "063-324-8867", "전라북도 무주군 무주읍 한풍루로 351, 351"
"전라북도", "성모외과의원", "063-324-1342", "전라북도 무주군 설천면 무설로 1583, 1583"
"전라북도", "변산의원", "063-583-8451", "전라북도 부안군 변산면 지서로 74, 74"
"전라북도", "한사랑의원", "063-582-7534", "전라북도 부안군 진서면 곰소2길 4, 4"
"전라북도", "구림우리의원", "063-652-1260", "전라북도 순창군 구림면 연산2길 7-1, (구림면)"
"전라북도", "우리가정의원", "063-653-8875", "전라북도 순창군 복흥면 정산1길 11-2, (복흥면)"
"전라북도", "류재규내과의원", "063-653-5885", "전라북도 순창군 순창읍 순창로 225-10, 225"
"전라북도", "고산성모의원", "063-261-7511", "전라북도 완주군 고산면 읍내2길 9, (고산면)"
"전라북도", "고산가정의학과의원", "063-261-7588", "전라북도 완주군 고산면 읍내4길 8, 1층"
"전라북도", "중앙의원", "063-291-3188", "전라북도 완주군 삼례읍 동학로 24, 2층"
"전라북도", "참좋은삼례내과의원", "063-291-5650", "전라북도 완주군 삼례읍 동학로 28, (삼례읍)"
"전라북도", "현대가정의학과의원", "063-291-5465", "전라북도 완주군 삼례읍 동학로 36, (삼례읍)"
"전라북도", "소양제일의원", "063-243-4115", "전라북도 완주군 소양면 소양로 204, 204"
"전라북도", "혁신가정의학과의원", "063-228-7585", "전라북도 완주군 이서면 기지로 51, 51"
"전라북도", "에코르파밀리에의원", "063-236-8895", "전라북도 완주군 이서면 지사제로 15, 3,4층 301, 401호"
"전라북도", "오편한 의원", "063-832-2000", "전라북도 익산시 무왕로 1171, 3층 (부송동)"
"전라북도", "김성국내과의원", "063-861-7535", "전라북도 익산시 함열읍 함열로 57, 1층"
"전라북도", "우리가정의학과의원", "063-642-0975", "전라북도 임실군 오수면 삼일로 11, (오수면)"
"전라북도", "박승민내과의원", "063-351-1616", "전라북도 장수군 장수읍 장천로 180, (장수읍)"
"전라북도", "엘림정신건강의학과의원", "276-7575", "전라북도 전주시 덕진구 기린대로 358, (금암동, 영진빌딩)"
"전라북도", "덕진재활의학과의원", "063-253-5040", "전라북도 전주시 덕진구 기린대로 481, 401호 (덕진동1가)"
"전라북도", "아중내과의원", "063-241-8575", "전라북도 전주시 덕진구 무삼지로 72, (인후동1가)"
"전라북도", "건지이비인후과의원", "063-242-4600", "전라북도 전주시 덕진구 소리로 192, 2층 (호성동1가)"
"전라북도", "속좋은내과의원", "063-255-1345", "전라북도 전주시 덕진구 솔내로 184, 3층 301호 (송천동2가)"
"전라북도", "현비뇨기과의원", "063-252-5999", "전라북도 전주시 덕진구 송천3길 2, (송천동1가)"
"전라북도", "모래내피부과의원", "063-253-2225", "전라북도 전주시 덕진구 안덕원로 204, 모래내피부과 3, 4층 (인후동1가)"
"전라북도", "이덕수내과의원", "063-241-7582", "전라북도 전주시 덕진구 정언신로 89, (인후동1가)"
"전라북도", "장인수가정의학과의원", "063-214-7582", "전라북도 전주시 덕진구 쪽구름로 120, (반월동)"
"전라북도", "휴마취통증의학과의원", "063-252-7500", "전라북도 전주시 덕진구 태진로 125-30, (금암동, 휴엔하임주상복합아파트)"
"전라북도", "복정형외과의원", "063-241-0900", "전라북도 전주시 덕진구 편운로 6, 2층 (동산동)"
"전라북도", "서울수의원", "063-285-9977", "전라북도 전주시 덕진구 호성3길 22-2, 2층 (호성동1가, 금만빌딩)"
"전라북도", "장하림의원", "063-236-7975", "전라북도 전주시 완산구 거마평로 146, 1층 및 거마평로 148, 1층 일부호 (효자동1가)"
"전라북도", "삼성가정의학과의원", "063-285-6001", "전라북도 전주시 완산구 난전들로 266, (삼천동1가)"
"전라북도", "연세조은의원", "063-224-7588", "전라북도 전주시 완산구 문학대4길 28, 1층 (효자동3가)"
"전라북도", "온누리연합내과의원", "063-236-9600", "전라북도 전주시 완산구 백제대로 54, (삼천동1가)"
"전라북도", "박용현내과의원", "063-251-7582", "전라북도 전주시 완산구 서신로 107, 2층 (서신동)"
"전라북도", "이준학마취통증의학과의원", "063-236-8888", "전라북도 전주시 완산구 서원로 350, (중화산동1가)"
"전라북도", "호남누가내과의원", "063-228-5358", "전라북도 전주시 완산구 용리로 42-1, (삼천동1가)"
"전라북도", "누가외과연합의원", "063-286-2717", "전라북도 전주시 완산구 장승배기로 268, (평화동1가)"
"전라북도", "예수가정의학과의원", "063-231-7772", "전라북도 전주시 완산구 전주천동로 142, (전동3가)"
"전라북도", "효천연합내과의원", "063-714-4522", "전라북도 전주시 완산구 천잠로 164, 송민빌딩 2층 (효자동2가)"
"전라북도", "임기영성형외과의원", "063-283-2453", "전라북도 전주시 완산구 충경로 10, (다가동3가)"
"전라북도", "김종구내과의원", "063-288-5874", "전라북도 전주시 완산구 팔달로 101-4, (전동)"
"전라북도", "이승렬가정의학과의원", "063-231-1112", "전라북도 전주시 완산구 풍남문4길 3, (전동3가)"
"전라북도", "이상권가정의학과의원", "063-224-7542", "전라북도 전주시 완산구 효자천변2길 14, 상산타운 2층 201호 (효자동1가)"
"전라북도", "다나은가정의학과의원", "063-282-7772", "전라북도 전주시 완산구 흑석로 42, 2~3층 (서서학동)"
"전라북도", "열린내과의원", "063-532-5222", "전라북도 정읍시 남북로 34, 2층 (수성동)"
"전라북도", "동하가정의학과의원", "063-538-8900", "전라북도 정읍시 벚꽃로 380, (시기동)"
"전라북도", "대성의원", "063-532-5533", "전라북도 정읍시 우암로 3-1, (시기동)"
"전라북도", "서경락가정의학과의원", "063-533-2225", "전라북도 정읍시 천변로 234, (시기동)"
"전라북도", "삼광의원", "063-531-1202", "전라북도 정읍시 칠보면 칠보중앙로 77-6, (칠보면)"
"전라북도", "마령가정의학과의원", "063-433-2524", "전라북도 진안군 마령면 서평로 187, (마령면)"
"전라북도", "송외과의원", "063-433-4188", "전라북도 진안군 진안읍 시장2길 8, (진안읍)"
"전라북도", "구세의원", "063-433-2620", "전라북도 진안군 진안읍 우화산길 10, (진안읍)"
"전라북도", "김홍기가정의학과의원", "063-433-2341", "전라북도 진안군 진안읍 중앙로 88, (진안읍)"
"충청남도", "금산365의원", "041-754-9365", "충청남도 금산군 금산읍 후곤천길 73, (D&S 프라자 2층)"
"충청남도", "김현장외과의원", "041-734-5544", "충청남도 논산시 해월로 178, (반월동)"
"충청남도", "성모연합의원", "041-352-8275", "충청남도 당진시 석문면 석문방조제로 2210, (석문면)"
"충청남도", "한양마취통증의학과의원", "041-935-5536", "충청남도 보령시 대천로 26, (대천동)"
"충청남도", "중앙의원", "041-833-7580", "충청남도 부여군 은산면 충의로 682, 1~2층"
"충청남도", "힘센마디의원", "041-665-9885", "충청남도 서산시 율지11로 11, 4층 (동문동)"
"충청남도", "태성의원", "041-427-1500", "충청남도 아산시 송악면 송악로 814, 1층"
"충청남도", "덕산의원", "041-337-5748", "충청남도 예산군 덕산면 덕산온천로 433, (덕산면)"
"충청남도", "김병기정형외과의원", "041-551-3882", "충청남도 천안시 동남구 고재20길 1, (원성동, 김병기정형외과)"
"충청남도", "속편한내과의원", "041-551-6368", "충청남도 천안시 동남구 만남로 64, 3층 302호 (신부동)"
"충청남도", "서울성심의원", "041-553-1565", "충청남도 천안시 동남구 목천읍 삼성5길 19, 2,3층"
"충청남도", "서울더블유내과의원", "041-415-0053", "충청남도 천안시 동남구 목천읍 충절로 935-5, 2,3층"
"충청남도", "수비뇨의학과의원", "041-574-3200", "충청남도 천안시 동남구 서부대로 276, 학산프라자 4층 (신방동)"
"충청남도", "문병탁의원", "041-563-7582", "충청남도 천안시 동남구 중앙로 68, 1층 (오룡동)"
"충청남도", "예소담의원", "041-564-7582", "충청남도 천안시 서북구 불당4로 53, 2층 (불당동)"
"충청남도", "성환서울의원", "041-581-4276", "충청남도 천안시 서북구 성환읍 성환중앙로 37, (성환읍)"
"충청남도", "성심의원", "041-583-2468", "충청남도 천안시 서북구 입장면 입장로 130, 1,2층"
"충청남도", "JS메디칼내과외과정형외과의원", "041-589-7575", "충청남도 천안시 서북구 직산읍 봉주로 51, (직산읍)"
"충청남도", "백석소아청소년과의원", "041-556-1236", "충청남도 천안시 서북구 한들3로 83, 203호 (백석동)"
"충청남도", "소원의원", "041-672-7077", "충청남도 태안군 소원면 신덕길 7, (소원면)"
"충청남도", "중앙정형외과의원", "041-675-2900", "충청남도 태안군 태안읍 동문2길 3, (태안읍)"
"충청남도", "삼성연합의원", "041-642-7582", "충청남도 홍성군 광천읍 홍남로 662-2, (광천읍)"
"충청남도", "홍성의료복지사회적협동조합  우리동네의원", "041-634-3223", "충청남도 홍성군 홍동면 홍장북로 8-4, (홍동면)"
"충청북도", "장안의원", "043-832-0126", "충청북도 괴산군 괴산읍 읍내로5길 10, (괴산읍)"
"충청북도", "복음의원", "043-832-7606", "충청북도 괴산군 청천면 괴산로 1341, (청천면)"
"충청북도", "현대의원", "043-542-2720", "충청북도 보은군 마로면 관기송현로 87-1, 2층 (이발관)"
"충청북도", "한내과의원", "043-742-2271", "충청북도 영동군 영동읍 중앙로3길 5-1, (영동읍)"
"충청북도", "조은내과의원", "043-882-8880", "충청북도 음성군 대소면 오태로 98, (대소면)"
"충청북도", "진천의원", "043-533-2288", "충청북도 진천군 진천읍 중앙동로 56, (진천읍)"
"충청북도", "장사랑연합내과의원", "043-536-6900", "충청북도 진천군 진천읍 중앙북로 61, 2층"
"충청북도", "김영태신경외과의원", "043-258-0174", "충청북도 청주시 상당구 단재로 21-1, (석교동)"
"충청북도", "변우규신경과의원", "043-255-3375", "충청북도 청주시 상당구 상당로 10, 5~6층 (서운동)"
"충청북도", "서울피부과의원", "043-284-1300", "충청북도 청주시 상당구 중고개로 137, 6층 (용암동)"
"충청북도", "김명수내과의원", "043-284-5356", "충청북도 청주시 서원구 구룡산로 386, (수곡동, 김명수내과의원)"
"충청북도", "오페라연합의원", "043-274-9700", "충청북도 청주시 서원구 사직대로 132, 2~3층 (사창동)"
"충청북도", "엔젤연합내과의원", "043-214-7582", "충청북도 청주시 청원구 오창읍 중심상업로 31-4, 4층 (엔젤오메가)"
"충청북도", "(사)대한신장복지회 대신의원", "043-224-0825", "충청북도 청주시 청원구 충청대로 93, 지하1층, 지상 1, 2층 (율량동)"
"충청북도", "세종정형외과의원", "043-842-8776", "충청북도 충주시 국원대로 184, (연수동, 연수빌딩)"
"충청북도", "한길메디컬의원", "043-845-3375", "충청북도 충주시 남산로 103, 대동빌딩 2층 (용산동)"
"충청북도", "윤호배내과의원", "043-847-8866", "충청북도 충주시 성서8길 24, 1.2층 (성서동)"
"충청북도", "이화의원", "043-852-0280", "충청북도 충주시 엄정면 내창로 199-4, (엄정면)"
"충청북도", "주덕현대의원", "043-856-2211", "충청북도 충주시 주덕읍 신양로 106-1, (주덕읍)"
"충청북도", "최피부과의원", "043-848-0550", "충청북도 충주시 중앙로 67, (충의동)"
"부산광역시", "녹십자의원", "051-727-3355", "부산광역시 기장군 장안읍 해맞이로 427, ()"
"부산광역시", "(사)대한결핵협회부산광역시지부 복십자의원", "051-611-3622", "부산광역시 남구 수영로 299, (대연동)"
"부산광역시", "늘편한내과의원", "051-621-0119", "부산광역시 남구 진남로 4, 3층 (대연동)"
"부산광역시", "재단법인 대한환경보건원 좌천의원", "632-8651", "부산광역시 동구 망양로 873, (범일동)"
"부산광역시", "늘다봄의원", "051-711-1365", "부산광역시 동래구 아시아드대로 142, 사직빌딩 1동 2층 (사직동)"
"부산광역시", "삼성의원", "051-557-1331", "부산광역시 동래구 충렬대로 252, (수안동)"
"부산광역시", "개금다나아내과의원", "051-897-8575", "부산광역시 부산진구 가야대로 414, 성문학원 2층 (개금동)"
"부산광역시", "안규환신경과의원", "051-715-7474", "부산광역시 부산진구 가야대로 456, 4층 (개금동)"
"부산광역시", "연세마취통증의학과의원", "051-805-1120", "부산광역시 부산진구 가야대로 785, 4층 (부전동, 성영빌딩)"
"부산광역시", "메리놀의원", "051-896-0300", "부산광역시 부산진구 당감서로 87, (당감동)"
"부산광역시", "조성래의원", "051-818-6700", "부산광역시 부산진구 동성로 107, (전포동)"
"부산광역시", "미래피부과의원", "051-892-8575", "부산광역시 부산진구 동평로 94, 401호 (당감동, 당감메디칼센터)"
"부산광역시", "장팔팔의원", "051-714-1388", "부산광역시 부산진구 범일로 146-1, 6층 (범천동)"
"부산광역시", "서면엘레슈의원", "051-714-0060", "부산광역시 부산진구 서면문화로 8, (부전동)"
"부산광역시", "우리정내과의원", "051-895-7582", "부산광역시 부산진구 엄광로 33, 1,2층 (개금동)"
"부산광역시", "새영남내과의원", "051-819-8580", "부산광역시 부산진구 전포대로 190, (전포동)"
"부산광역시", "이신내과의원", "051-715-5501", "부산광역시 부산진구 중앙대로 808, 금정빌딩 4층,5층 (전포동)"
"부산광역시", "한마음외과의원", "051-333-6222", "부산광역시 북구 만덕1로10번길 2, 4층 (만덕동)"
"부산광역시", "서보원내과의원", "051-336-2771", "부산광역시 북구 만덕대로 80, 2층 (덕천동)"
"부산광역시", "닥터한스의원", "051-335-5177", "부산광역시 북구 백양대로 1025, (구포동)"
"부산광역시", "이석용이비인후과의원", "051-207-3131", "부산광역시 사하구 낙동대로 388, (당리동)"
"부산광역시", "다인의원", "051-714-3341", "부산광역시 사하구 다대로 279, 금천빌딩 3층 (장림동)"
"부산광역시", "올바른정형외과의원", "051-266-8830", "부산광역시 사하구 다대로 544, 진요빌딩 1층 105,106,107,108호 (다대동)"
"부산광역시", "코아이비인후과의원", "051-265-0119", "부산광역시 사하구 다대로 550, 3층 (다대동)"
